Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Adjudicaciones:ID de Adjudicación,Entrega compilada:Adjudicaciones:Artículos Adjudicados:ID,compiledRelease/awards/0/items/0/position,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Descripción,compiledRelease/awards/0/items/0/statusDetails,compiledRelease/awards/0/items/0/status,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificación:ID,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificación:Descripción,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificación:Esquema,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Cantidad,compiledRelease/awards/0/items/0/totalValue/amount,compiledRelease/awards/0/items/0/totalValue/currency,compiledRelease/awards/0/items/0/totalValue/currencyName,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Unidad:ID,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Unidad:Nombre,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Unidad:Esquema,_mes_origen
ocds-dgv273-seacev3-1193986,ocds-dgv273-seacev3-1193986-2026-04-17T10:29:00.745481-05:00,1193986-10404965862,21217871,1,"SERVICIO DE ALQUILER DE INMUEBLE PARA EL FUNCIONAMIENTO DE LAS OFICINAS ADMINISTRATIVAS DE LA GERENCIA DE DESARROLLO SOCIAL, VECINAL Y ECONÓMICO DE LA MUNICIPALIDAD DISTRITAL DE MI PERU",CONTRATADO,active,8013150200094959.0,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,82800.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1195372,ocds-dgv273-seacev3-1195372-2026-04-17T10:29:00.431897-05:00,1195372-10418013732,21221421,1,"ADQUISICION DE LAJAS DE PIEDRA PARA EL PROYECTO CREACION DEL SERVICIOS DE ESPACIOS PUBLICOS URBANOS EN EL ESPACIO PUBLICO PASEO DE LOS INCAS DE LA AV. ALAMEDA PACHACUTEQ, ENTRE EL TRAMO OVALO PACHACUTEQ Y OVALO MARTIN CHAMBI DEL DISTRITO DE WANCHAQ D",CONTRATADO,active,1111161100151276.0,PIEDRA LAJA,CUBSO,1700.0,333200.0,PEN,Soles,25,M2,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1197362,ocds-dgv273-seacev3-1197362-2026-04-17T10:28:59.829934-05:00,1197362-1780990,21226020,1,"SERVICIO DE INSTALACION DE CARPETA ASFALTICA PARA LA OBRA CREACION DEL SERVICIO DE MOVILIDAD URBANA EN PASAJE 01, COMPRENDIDA ENTRE; LA AV. 28 DE AGOSTO Y AV. CAPANIQUE DISTRITO DE POCOLLAY DE LA PROVINCIA DE TACNA DEL DEPARTAMENTO DE TACNA",CONSENTIDO,active,7214100100228204.0,SERVICIO DE IMPRIMACION ASFALTICA,CUBSO,2517.97,168477.37,PEN,Soles,26,M3,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1210-1,ocds-dgv273-seacev3-2026-1210-1-2026-04-17T10:28:58.565217-05:00,1195784-20612735094,21222418,1,DIESEL B5 S50,CONTRATADO,active,1510150500233280.0,DIESEL B5 S-50,CUBSO,21000.0,539700.0,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1192231,ocds-dgv273-seacev3-1192231-2026-04-17T10:28:53.246745-05:00,1192231-20601397553,21213530,1,CEMENTO PORTLAND PUZOLANICO TIPO IP X 42.50 kg,CONTRATADO,active,3011160100012953.0,CEMENTO PORTLAND PUZOLANICO TIPO IP X 42.50 kg,CUBSO,2275.0,72345.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-10248-24,ocds-dgv273-seacev3-2026-10248-24-2026-04-17T10:28:52.278367-05:00,1192626-20511039551,21214096,1,SERVICIO DE MANTENIMIENTO Y REPARACIÓN DEL SISTEMA HIDRÁULICO DEL BAP. MORALES /SERVICIO PP 0135/REQ.0001-2026-COMFOE,ADJUDICADO,pending,7215450100094319.0,SERVICIO DE MANTENIMIENTO CORRECTIVO DE GRUA Y WINCHE HIDRAULICA,CUBSO,1.0,83870.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1198729,ocds-dgv273-seacev3-1198729-2026-04-17T10:28:52.023625-05:00,1198729-20602409385,21229617,1,REACTIVOS DE LABORATORIO EN EQUIPO DE CESION DE USO,CONTRATADO,active,,,,1.0,99800.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1193507,ocds-dgv273-seacev3-1193507-2026-04-17T10:28:50.601926-05:00,1193507-1773945,21216657,1,"SERVICIO DE MANTENIMIENTO DE SEÑALIZACION EN LA CALLE 78 DE LA URB.PASEO DEL MAR DEL DISTRITO DE NUEVO CHIMBOTE, SANTA, ANCASH",CONTRATADO,active,7215402800230724.0,"SERVICIO DE SEÑALIZACION DE LA AVENIDA, PISTAS Y SIMILARES",CUBSO,1.0,132000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1193258,ocds-dgv273-seacev3-1193258-2026-04-17T10:28:50.401800-05:00,1193258-20601350387,21215789,1,CONTRATACIÓN DE BIENES; ADQUISICION DE ALIMENTOS PARA EL PROGRAMA DE COMPLEMENTACION ALIMENTARIA PCA PERIODO 2026 ¿ LECHE RECONSTITUIDA X 390 GR APROX,CONTRATADO,active,5013170200307453.0,LECHE EVAPORADA ENTERA X 400 g  APROX.,CUBSO,26958.0,115919.4,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1194282,ocds-dgv273-seacev3-1194282-2026-04-17T10:28:50.182703-05:00,1194282-20519734614,21218508,1,"ADQUISICION DE MATERIAL GRANULAR SUB BASE Y BASE TIPO B (PUESTO EN OBRA), para la obra: ¿CREACION DEL SERVICIO DE MOVILIDAD URBANA EN EL JIRON 09 DEL PROMUVI I, DISTRITO DE EL ALGARROBAL DE LA PROVINCIADE ILO DEPARTAMENTO DE MOQUEGUA""",CONTRATADO,active,,,,1.0,437400.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1192468,ocds-dgv273-seacev3-1192468-2026-04-17T10:28:48.514404-05:00,1192468-1771322,21213969,1,"CONTRATACIÓN DE CONSULTORÍA DE OBRA PARA LA SUPERVISION DE LA IOARR: ¿RENOVACION DE PUENTE; EN EL (LA) CAMINO VECINAL AN-620 (PUENTE INGENIO), EN EL TRAMO DE TRANSITABILIDAD DE LA LOCALIDAD DE LLUMPA, PROVINCIA MARISCAL LUZURIAGA, DEPARTAMENTO DE ANC",CONTRATADO,active,8110150500336396.0,SUPERVISION DE OBRA DE CONSTRUCCION DE PUENTES,CUBSO,1.0,78375.2,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1195560,ocds-dgv273-seacev3-1195560-2026-04-17T10:28:48.432344-05:00,1195560-20493281179,21222043,1,SERVICIO DE TRANSPORTE FLUVIAL DE CARGA,CONTRATADO,active,7810170300286786.0,SERVICIO DE TRANSPORTE FLUVIAL DE CARGA,CUBSO,28380.9,378000.0,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200180,ocds-dgv273-seacev3-1200180-2026-04-17T10:28:42.808089-05:00,1200180-20448691102,21233869,1,"MADERA CORRIENTE 2""x2""X10'",CONTRATADO,active,3010360300013694.0,MADERA AGUANO DE 2 in X 2 in X 10 ft,CUBSO,3150.0,56700.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1195827,ocds-dgv273-seacev3-1195827-2026-04-17T10:28:41.653220-05:00,1195827-20601848873,21222603,2,CONTRATACIÓN DEL SERVICIO DE CONECTIVIDAD A INTERNET PARA INSTITUCIONES EDUCATIVAS DEL INTEGRADAS DEL NIVEL INICIAL Y PRIMARIA DEL ÁMBITO DE UGEL JAEN 2026 CON VELOCIDAD MÍNIMA DE SUBIDA DE 20 MBPS Y VELOCIDAD MÍNIMA DE DESCARGA DE 75 MBPS,CONTRATADO,active,8312170300232426.0,SERVICIO DE INTERNET IP,CUBSO,1.0,74000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1194063,ocds-dgv273-seacev3-1194063-2026-04-17T10:28:41.364037-05:00,1194063-20100218551,21218027,1,ADQUISICION DE POSTE DE CONCRETO ARMADO CENTRIFUGADO,CONTRATADO,active,,,,127.0,124300.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1197152,ocds-dgv273-seacev3-1197152-2026-04-17T10:28:41.167788-05:00,1197152-1775669,21225389,1,"CONTRATACIÓN DE SERVICIOS PARA LA EJECUCIÓN DE LA ACTIVIDAD DENOMINADA: MANTENIMIENTO DE CANAL DE RIEGO DEL CASERIO DE CRISTO REY DEL CENTRO POBLADO DE MACHAC DEL DISTRITO DE CHAVIN DE HUANTAR, PROVINCIA DE HUARI, DEPARTAMENTO DE ÁNCASH",CONTRATADO,active,7017170100086309.0,SERVICIO DE LIMPIEZA Y APERTURA DE CANALES DE RIEGO,CUBSO,1.0,185000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1193249,ocds-dgv273-seacev3-1193249-2026-04-17T10:28:40.480981-05:00,1193249-1771227,21216017,1,"EJECUCION DE LA OBRA: CREACION DEL SERVICIO DE PRÁCTICA DEPORTIVA Y/O RECREATIVA EN LA LOCALIDAD DE SAN PATRICIO, DEL DISTRITO DE SAN JOSE DEL ALTO DE LA PROVINCIA DE JAEN DEL DEPARTAMENTO DE CAJAMARCA¿, CUI: 2631646",CONTRATADO,active,7215310200233127.0,CONSTRUCCION DE LOSA DEPORTIVA,CUBSO,1.0,410397.4,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1193970,ocds-dgv273-seacev3-1193970-2026-04-17T10:28:39.277663-05:00,1193970-20511037001,21217892,1,CEMENTO PORTLAND PUZOLANICO TIPO IP X 42.50 kg,CONTRATADO,active,3011160100012953.0,CEMENTO PORTLAND PUZOLANICO TIPO IP X 42.50 kg,CUBSO,2064.0,64603.2,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1322-14,ocds-dgv273-seacev3-2026-1322-14-2026-04-17T10:28:38.943796-05:00,1192573-20188643982,21214268,1,SERVICIO DE IMPRESIÓN Y FOTOCOPIADO,CONTRATADO,active,8212150400362193.0,SERVICIO DE IMPRESIONES EN PAPEL,CUBSO,1.0,140400.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1194888,ocds-dgv273-seacev3-1194888-2026-04-17T10:28:38.888222-05:00,1194888-20610281258,21220200,1,"ADQUISICION DE BARRA DE ACERO LISO 3/4 in X 6M, VARILLA DE ACERO CORRUGADO fy= 4200 kg/cm 2 grados 60de 1/2 in x 9 y VARILLA DE ACERO CORRUGADO fy= 4200 kg/cm 2 grados 60de 4 in x 9  ""MEJORAMIENTO DE LA TRANSITABILIDAD VEHICULAR Y PEATONAL DE LA APV",CONTRATADO,active,,,,1.0,48800.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200034,ocds-dgv273-seacev3-1200034-2026-04-17T10:28:38.029547-05:00,1200034-10027605228,21233353,1,"SERVICIO DE ALQUILER DE MOVILIDAD DE UNA CAMIONETA PARA REALIZACION DE LOS PLANES DE TRABAJO DE ACTIVIDADES DE FISCALIZACION DE REGIDORES MUNICIPALES DE LA ENTIDAD, OBRAS EN LA EJECUCION, OBRAS CULMINADAS MONITOREOS CONSTANTES Y VISITAS A LA POBLACIO",CONTRATADO,active,7811180800232926.0,SERVICIO DE ALQUILER DE CAMIONETA,CUBSO,1.0,81000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1201390,ocds-dgv273-seacev3-1201390-2026-04-17T10:28:37.482057-05:00,1201390-10272592913,21237498,1,ALQUILER DE INMUEBLE PARA  SEDE FISCAL DE CUTERVO Y SU ARCHIVO DESCONCENTRADO,CONTRATADO,active,8013150200094959.0,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,144000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1198118,ocds-dgv273-seacev3-1198118-2026-04-17T10:28:36.402048-05:00,1198118-20392963228,21227895,1,SERVICIO DE INTERNET CON ENLACE DE RESPALDO Y SERVICIO DE TELEFONIA FIJA PARA LA MUNICIPALIDAD DE VILLA EL SALVADOR,CONTRATADO,active,,,,1.0,168555.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199179,ocds-dgv273-seacev3-1199179-2026-04-17T10:28:31.594088-05:00,1199179-20600235118,21230897,1,CONTRATACION DE SERVICIO PARA LA EJECUCION DEL PLAN DENOMINADO INSTALACION  E IMPLEMENTACION DE ESTACIONES DE TELEMETRIA PARA EL MONITOREO  REMOTO DE LA CALIDAD DEL SERVICIO DE AGUA POTABLE EN EL DISTRITO DE SAN MARCOS PROVINCIA DE HUARI DEPARTAMENTO,CONTRATADO,active,8111181100374432.0,SERVICIO DE SOPORTE TECNICO AL SISTEMA DE TELEMETRIA SATELITAL,CUBSO,1.0,461106.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200251,ocds-dgv273-seacev3-1200251-2026-04-17T10:28:30.600899-05:00,1200251-20603346948,21234278,1,"ADQUISICION DE COMBUSTIBLE PETROLEO DIESEL B5 Y GASOLINA REGULAR PARA LOS VEHICULOS DEL AREA DE LIMPIEZA PUBLICA, PARQUES Y JARDINES.",CONTRATADO,active,,,,2.0,183360.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1191701,ocds-dgv273-seacev3-1191701-2026-04-17T10:28:28.475917-05:00,1191701-20615156681,21235812,1,"ADQUISICION DE HERRAMIENTOS - TIJERAS DE PODA A DOS MANOS; PARA EL PROYECTO ""MEJORAMIENTO DE LOS SERVICIOS DE APOYO AL DESARROLLO PRODUCTIVO EN LA CADENA PRODUCTIVA DE CACAO ORGANICO DE LOS C.P. CHIRIACO, IMACITA, MESONES MURO, TUPAC AMARU, CHIPE DEL",CONTRATADO,active,2711200700278234.0,TIJERA DE PODAR DE MANO DE 70 cm,CUBSO,690.0,65550.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1198199,ocds-dgv273-seacev3-1198199-2026-04-17T10:28:28.304848-05:00,1198199-20605447873,21227998,1,ADQUISICIÓN DE DISPOSITIVO MÉDICO EQUIPO MICROGOTERO CON CÁMARA GRADUADA DE 100 ML PARA LOS ESTABLECIMIENTOS DE SALUD DEL ÁMBITO DE LA RED SALUD HUAMANGA,CONTRATADO,active,4222200800049135.0,EQUIPO MICROGOTERO DE PVC DESCARTABLE DE 15 ml CON CAMARA GRADUADA,CUBSO,19000.0,60800.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1197171,ocds-dgv273-seacev3-1197171-2026-04-17T10:28:27.798415-05:00,1197171-20604178861,21225493,1,GASOLINA DE 84 OCTANOS,CONTRATADO,active,1510150600011989.0,GASOLINA DE 84 OCTANOS,CUBSO,13585.0,271700.0,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1194611,ocds-dgv273-seacev3-1194611-2026-04-17T10:28:27.665981-05:00,1194611-20532615586,21219603,1,MATERIAL GRANULAR PARA BASE TIPO B,CONTRATADO,active,3011180100372573.0,MATERIAL GRANULAR PARA BASE TIPO B,CUBSO,6292.0,283140.0,PEN,Soles,26,M3,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1196224,ocds-dgv273-seacev3-1196224-2026-04-17T10:28:26.953179-05:00,1196224-20563136562,21223223,1,CEMENTO PORTLAND TIPO I X 42.50 kg,CONTRATADO,active,3011160100012771.0,CEMENTO PORTLAND TIPO I X 42.50 kg,CUBSO,2330.0,70575.7,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-10249-81,ocds-dgv273-seacev3-2026-10249-81-2026-04-17T10:28:21.780660-05:00,1196312-20492213552,21223706,1,"ADQUISICIÓN DE ADHESIVOS ESPECIALES Y MATERIAL MISCELANEO PARA EL MANTENIMIENTO DE ASIENTOS DE EYECCIÓN, VISORES NOCTURNOS Y FUSILES PP-0135",CONTRATADO,active,,,,79.0,136800.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-49-115,ocds-dgv273-seacev3-2026-49-115-2026-04-17T10:28:21.473542-05:00,1195441-10403969490,21221883,1,"ADQUISICION DE CONCRETO PREMEZCLADO 210 KG/CM2 SEGÚN ESPECIFICACIONES TECNICAS PARA EL PROYECTO: MEJORAMIENTO DEL SERVICIO INTEGRAL DE LA INSTITUCION EDUCATIVA SECUNDARIA INDUSTRIAL PERU BIRF, DISTRITO SAN MIGUEL - SAN ROMAN - PUNO",CONTRATADO,active,3011150500390809.0,CONCRETO PREMEZCLADO FC 210 kg/cm2 CON CEMENTO TIPO IP Y PIEDRA DE 3/4 in,CUBSO,163.0,73350.0,PEN,Soles,26,M3,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1197232,ocds-dgv273-seacev3-1197232-2026-04-17T10:28:21.202501-05:00,1197232-20602665101,21225588,1,GASOHOL REGULAR,CONTRATADO,active,1510150600390516.0,GASOHOL REGULAR,CUBSO,3500.0,96250.0,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-168715-5,ocds-dgv273-seacev3-2026-168715-5-2026-04-17T10:28:21.185347-05:00,1193362-20514746355,21216358,1,SERVICIO DE ANÁLISIS DE MUESTRAS DE AGUA,CONTRATADO,active,8512180300226501.0,SERVICIO DE ANALISIS DE MUESTRAS Y CONTRAMUESTRAS,CUBSO,1.0,185319.89,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1541-1,ocds-dgv273-seacev3-2026-1541-1-2026-04-17T10:28:20.352413-05:00,1193090-20100241022,21215514,1,ADQUISICION DE ACERO CORRUGADO FY=4200KG/CM2 GRADO 60,CONTRATADO,active,,,,1.0,180500.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1192469,ocds-dgv273-seacev3-1192469-2026-04-17T10:28:19.166524-05:00,1192469-20601397553,21213967,1,CEMENTO PORTLAND PUZOLANICO TIPO IP X 42.50 kg,CONTRATADO,active,3011160100012953.0,CEMENTO PORTLAND PUZOLANICO TIPO IP X 42.50 kg,CUBSO,5337.0,176121.0,PEN,Nuevos Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1274-10,ocds-dgv273-seacev3-2026-1274-10-2026-04-17T10:28:18.642974-05:00,1194547-20603647034,21219312,1,ARROZ PILADO SUPERIOR,CONTRATADO,active,,,,505019.6,2121082.32,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1274-10,ocds-dgv273-seacev3-2026-1274-10-2026-04-17T10:28:18.642974-05:00,1194547-20603647034,21219306,2,FRIJOL BAYO CALIDAD 2 SUPERIOR,CONTRATADO,active,5042180100329900.0,FRIJOL BAYO CALIDAD 2 - SUPERIOR,CUBSO,22911.0,260039.85,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1274-10,ocds-dgv273-seacev3-2026-1274-10-2026-04-17T10:28:18.642974-05:00,1194547-20603647034,21219309,3,GARBANZO CALIDAD 2 SUPERIOR,CONTRATADO,active,5042681800330413.0,GARBANZO CALIDAD SUPERIOR,CUBSO,52905.5,514241.46,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199817,ocds-dgv273-seacev3-1199817-2026-04-17T10:28:17.137019-05:00,1199817-20613527665,21232836,1,ADQUISICION DE SWITCHES ADMINISTRABLES Y TRANSCEIVERS PARA LA FACULTAD DE MEDICINA DE LA UNIVERSIDAD NACIONAL DE CAJAMARCA,CONTRATADO,active,,,,1.0,98200.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200356,ocds-dgv273-seacev3-1200356-2026-04-17T10:28:16.914435-05:00,1200356-20604297002,21234708,1,"ADQUISICIÓN DE CABLE ELECTRICO PARA LA CONEXIÓN DE LUCES SPOT DE PISO, REQUERIDO POR LA SUBGERENCIA DE OBRAS PUBLICAS Y MANTENIMIENTO DEL DISTRITO DE MIRAFLORES",CONTRATADO,active,2612161300354693.0,CABLE ELECTRICO FLEXIBLE DE COBRE TIPO N2XOH DE 3 X 1 X 240 mm2,CUBSO,20.0,53000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1195066,ocds-dgv273-seacev3-1195066-2026-04-17T10:28:09.329297-05:00,1195066-1774539,21220507,1,"CONTRATACION DE SERVICIOS DE LA EJECUCION DE LA ACTIVIDAD MANTENIMIENTO DE CUNETAS DE LAS CALLES DEL, DISTRITO DE RAPAYAN ¿ HUARI ¿ ANCASH",CONTRATADO,active,7214100300361943.0,SERVICIO DE MANTENIMIENTO DE CUNETAS DE CAMINOS Y CARRETERAS,CUBSO,1.0,302400.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-10249-82,ocds-dgv273-seacev3-2026-10249-82-2026-04-17T10:28:09.254189-05:00,1196724-10087728621,21224453,1,ADQUISICIÓN DE MATERIALES E INSUMOS PARA LABORATORIO QUÍMICO DEL SEMAG PP-0135,CONTRATADO,active,,,,47.0,79980.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1195474,ocds-dgv273-seacev3-1195474-2026-04-17T10:28:08.733330-05:00,1195474-20605569901,21221809,1,"CONTRATACION DE SERVICIO DE CONSULTORIA DE OBRA PARA LA SUPERVISION DE LA OBRA ""CREACION DEL SERVICIO DE PROVISION DE AGUA PARA RIEGO EN EL SISTEMA  DE RIEGO  TECNIFICADO  A NIVEL PARCELARIO  DEL ANEXO  JORO DEL CENTRO POBLADO  DE CHICHUCANCHA , DIS",CONTRATADO,active,8110151500354852.0,SUPERVISION DE OBRA DE SISTEMAS DE RIEGO,CUBSO,1.0,95013.51,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199268,ocds-dgv273-seacev3-1199268-2026-04-17T10:28:07.721220-05:00,1199268-20610507698,21231080,1,MASCARILLA DESCARTABLE TIPO KN95,CONTRATADO,active,4213171300390558.0,MASCARILLA DESCARTABLE TIPO KN95,CUBSO,11.0,385.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199268,ocds-dgv273-seacev3-1199268-2026-04-17T10:28:07.721220-05:00,1199268-20610507698,21231082,2,CHALECO SALVAVIDAS FLUVIALES TALLA M Y L,CONTRATADO,active,4616160400079373.0,CHALECO FLOTADOR SALVAVIDAS,CUBSO,5.0,1650.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1194262,ocds-dgv273-seacev3-1194262-2026-04-17T10:28:07.511940-05:00,1194262-20611781734,21218722,1,"CONTRATACION PARA LA ADQUISICIÓN DE (TORNO PARALELO 10.0HP 2000X600/730MM) PARA EL PLAN DE NEGOCIO DENOMINADO: MEJORAMIENTO DE LA PRODUCCION DE ESTRUCTURAS METALICAS EN LA EMPRESA ELECTRO MOTORS PALGUER S.R.L., DEL DISTRITO DE SAN MARCOS, PROVINCIA H",CONTRATADO,active,2310151100064890.0,TORNO PARALELO DE 460 mm X 1.50 m 5500 W,CUBSO,1.0,69200.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1198268,ocds-dgv273-seacev3-1198268-2026-04-17T10:28:06.548211-05:00,1198268-10456359090,21228195,1,ADQUISICIÓN DE ALIMENTOS PARA EL PROGRAMA DE ALIMENTACION Y NUTRICION PARA EL PACIENTE CON TRATAMIENTO AMBULATORIO DE TUBERCULOSIS Y FAMILIA-PANTBC PERIODO 2026,CONTRATADO,active,,,,15204.0,104625.24,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1195999,ocds-dgv273-seacev3-1195999-2026-04-17T10:28:06.354840-05:00,1195999-20611973269,21222771,1,"CONTRATACIÓN DE BIENES PARA PESCA (PESA DE PLOMO 100 GR., BOYA DE PVC PARA PESCA, DRIZA DE NAYLON, HILO NYLON NEGRO ALQUITRANADO TRENZADO, AGUJA PARA TEJER RED DE PESCA) PARA EL PROYECTO ¿RECUPERACION DE SERVICIOS DE APOYO AL DESARROLLO PRODUCTIVO EN",CONTRATADO,active,,,,1.0,99991.5,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1198294,ocds-dgv273-seacev3-1198294-2026-04-17T10:28:06.033564-05:00,1198294-10747200071,21228199,1,POSTE DE FIERRO T DE 1.80 M,CONTRATADO,active,2110191400365443.0,POSTE DE FIERRO CORRUGADO DE 5/8 in x 1.70 m PARA CAPTURA DE VICUÑAS,CUBSO,3200.0,82720.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
