Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Etiqueta de entrega,Entrega compilada:Fecha de entrega,Entrega compilada:Open Contracting ID,compiledRelease/publishedDate,Entrega compilada:Tipo de inicio,Entrega compilada:Comprador:ID de Organización,Entrega compilada:Comprador:Nombre de la Organización,Entrega compilada:Planeación:Presupuesto:Fuente del Presupuesto,Entrega compilada:Licitación:ID de licitación,Entrega compilada:Licitación:Título de la licitación,Entrega compilada:Licitación:Descripción de la licitación,Entrega compilada:Licitación:Entidad contratante:ID de Organización,Entrega compilada:Licitación:Entidad contratante:Nombre de la Organización,compiledRelease/tender/datePublished,Entrega compilada:Licitación:Método de contratación,Entrega compilada:Licitación:Detalles del método de contratación,Entrega compilada:Licitación:Categoría principal de contratación,Entrega compilada:Licitación:Categorías adicionales de contratación,Entrega compilada:Licitación:Valor:Monto,Entrega compilada:Licitación:Valor:Moneda,Entrega compilada:Licitación:Valor:Nombre de Moneda,compiledRelease/tender/value/amount_PEN,Entrega compilada:Licitación:Periodo de licitación:Fecha de inicio,Entrega compilada:Licitación:Periodo de licitación:Fecha de fin,Entrega compilada:Licitación:Número de licitantes,Entrega compilada:Licitación:Información Protegida,Entrega compilada:Segmentación:ID,Entrega compilada:Segmentación:Criterio,Entrega compilada:Planeación:Presupuesto:Monto:Monto,Entrega compilada:Planeación:Presupuesto:Monto:Moneda,Entrega compilada:Planeación:Presupuesto:Monto:Nombre de Moneda,Entrega compilada:Licitación:Periodo de consulta:Fecha de inicio,Entrega compilada:Licitación:Periodo de consulta:Fecha de fin,Entrega compilada:Licitación:Periodo de consulta:Duración (días),Entrega compilada:Planeación:Presupuesto:Título del Proyecto,Entrega compilada:Planeación:Presupuesto:Identificador de proyecto
ocds-dgv273-seacev3-1192614,ocds-dgv273-seacev3-1192614-2026-03-19T10:12:42.285151-05:00,compiled,2026-03-19T10:12:42.285128-05:00,ocds-dgv273-seacev3-1192614,2026-03-19T10:12:42.285158-05:00,tender,PE-CONSUCODE-1302,MUNICIPALIDAD DISTRITAL DE OLMOS,Fondos Públicos,1192614,LP-ABR-1-2026-MDO/CS-1,CONTRATACIÓN DE LA EJECUCIÓN DE LA OBRA: MEJORAMIENTO DEL SERVICIO DE PRÁCTICA DEPORTIVA Y/O RECREATIVA EN ASENTAMIENTO HUMANO ALAN GARCÍA DISTRITO DE OLMOS DE LA PROVINCIA DE LAMBAYEQUE DEL DEPARTAMENTO DE LAMBAYEQUECUI N°2686086,PE-CONSUCODE-1302,MUNICIPALIDAD DISTRITAL DE OLMOS,2026-01-23T17:01:00-05:00,,Licitación Pública Abreviada,works,works,1312000.7,PEN,Soles,1312000.7,2026-01-23T00:00:00-05:00,2026-01-23T00:00:00-05:00,46,False,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,,,,2026-01-24T00:01:00-05:00,2026-01-28T23:59:00-05:00,4,MEJORAMIENTO DEL SERVICIO DE PRÁCTICA DEPORTIVA Y/O RECREATIVA EN ASENTAMIENTO HUMANO ALAN GARCIA   DISTRITO DE OLMOS DE LA PROVINCIA DE LAMBAYEQUE DEL DEPARTAMENTO DE LAMBAYEQUE,2686086
ocds-dgv273-seacev3-2026-789-1,ocds-dgv273-seacev3-2026-789-1-2026-03-19T10:12:40.233871-05:00,compiled,2026-03-19T10:12:40.233858-05:00,ocds-dgv273-seacev3-2026-789-1,2026-03-19T10:12:40.233877-05:00,tender,PE-CONSUCODE-789,MUNICIPALIDAD PROVINCIAL DE CANCHIS - SICUANI,Fondos Públicos,1184997,LP-SM-1-2026-CE/MPC-1,CONTRATACION DE ALIMENTOS PARA EL PROGRAMA DEL VASO DE LECHE DE LA MUNICIPALIDAD PROVINCIAL DE CANCHIS,PE-CONSUCODE-789,MUNICIPALIDAD PROVINCIAL DE CANCHIS - SICUANI,2026-01-21T20:11:00-05:00,open,Licitación Pública,goods,goods,963038.46,PEN,Soles,963038.46,2026-01-21T00:00:00-05:00,2026-01-21T00:00:00-05:00,20,False,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,963038.46,PEN,Soles,2026-01-22T00:01:00-05:00,2026-02-04T23:59:00-05:00,13,,
ocds-dgv273-seacev3-2026-200395-1,ocds-dgv273-seacev3-2026-200395-1-2026-03-19T10:12:39.419110-05:00,compiled,2026-03-19T10:12:39.419096-05:00,ocds-dgv273-seacev3-2026-200395-1,2026-03-19T10:12:39.419116-05:00,tender,PE-CONSUCODE-200395,GOBIERNO REGIONAL DE LORETO - HOSPITAL DE APOYO SANTA GEMA DE YURIMAGUAS,Fondos Públicos,1184830,CP SER-SM-1-2026-HSGY-CS-1,SERVICIO DE LIMPIMPIEZA E HIGIENE DEL HOSPITAL SANTA GEMA DE YURIMAGUAS PERIDO 2026-2027,PE-CONSUCODE-200395,GOBIERNO REGIONAL DE LORETO - HOSPITAL DE APOYO SANTA GEMA DE YURIMAGUAS,2026-01-19T23:13:00-05:00,,Concurso Público de Servicios,services,services,3930024.0,PEN,Soles,3930024.0,2026-01-19T00:00:00-05:00,2026-01-19T00:00:00-05:00,9,False,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,3930024.0,PEN,Soles,2026-01-20T00:01:00-05:00,2026-01-28T23:59:00-05:00,8,,
ocds-dgv273-seacev3-2026-10355-1,ocds-dgv273-seacev3-2026-10355-1-2026-03-19T10:12:30.254424-05:00,compiled,2026-03-19T10:12:30.254411-05:00,ocds-dgv273-seacev3-2026-10355-1,2026-03-19T10:12:30.254430-05:00,tender,PE-CONSUCODE-10355,MINAG - PROYECTO ESPECIAL PICHIS PALCAZU,Fondos Públicos,1185666,CP-ABR-1-2026-C-MIDAGRI-PEPP-1,SERVICIO DE SUPERVISOR DEL PROYECTO MEJORAMIENTO DE LA CADENA PRODUCTIVA DE BANANO SISTEMAS INTEGRALES DE LAS PROVINCIAS DE OXAPAMPA CHANCHAMAYO Y SATIPO REGIONES PASCO Y JUNIN,PE-CONSUCODE-10355,MINAG - PROYECTO ESPECIAL PICHIS PALCAZU,2026-01-28T20:57:00-05:00,,Concurso Público Abreviado,services,services,60000.0,PEN,Soles,60000.0,2026-01-28T00:00:00-05:00,2026-01-28T00:00:00-05:00,14,False,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,,,,2026-01-29T00:01:00-05:00,2026-02-02T23:59:00-05:00,4,"MEJORAMIENTO DE LA CADENA PRODUCTIVA DE BANANO SISTEMAS INTEGRALES DE LAS PROVINCIAS OXAPAMPA, CHANCHAMAYO Y SATIPO REGIONES PASCO YJUNIN",2307353
ocds-dgv273-seacev3-1185575,ocds-dgv273-seacev3-1185575-2026-03-19T10:12:30.182714-05:00,compiled,2026-03-19T10:12:30.182701-05:00,ocds-dgv273-seacev3-1185575,2026-03-19T10:12:30.182720-05:00,tender,PE-CONSUCODE-422,MUNICIPALIDAD DISTRITAL DE YURA,Fondos Públicos,1185575,DIRECTA-DIRECTA-1-2026-MDY-1,CONTRATACION PARA LA EJECUCION DE OBRA DE LA IOARR DENOMINADO REPARACION DE VIAS VECINALES EN LA RED VECINAL TRAMO KM 14+670 AL KM 14+720 DENOMINADA AR-711 ANEXO DE YURA VIEJO DISTRITO DE YURA PROVINCIA DE AREQUIPA DEPARTAMENTO DE AREQUIPA,PE-CONSUCODE-422,MUNICIPALIDAD DISTRITAL DE YURA,2026-02-02T14:52:00-05:00,direct,Contratación Directa,works,works,399696.74,PEN,Soles,399696.74,,,1,False,2026-01,añoPublicacionProceso;mesPublicacionProceso,399696.74,PEN,Soles,,,,"REPARACION DE VIAS VECINALES; EN EL(LA) RED VECINAL TRAMO KM 14+670 AL KM 14+720 DENOMINADA AR-711, ANEXO DE YURA VIEJO,  DISTRITO DE YURA, PROVINCIA AREQUIPA, DEPARTAMENTO AREQUIPA",2691132
ocds-dgv273-seacev3-1185520,ocds-dgv273-seacev3-1185520-2026-03-19T10:12:30.164861-05:00,compiled,2026-03-19T10:12:30.164848-05:00,ocds-dgv273-seacev3-1185520,2026-03-19T10:12:30.164867-05:00,tender,PE-CONSUCODE-1200,MUNICIPALIDAD DISTRITAL DE VICTOR LARCO HERRERA,Fondos Públicos,1185520,LP-ABR-1-2026-MDVLH-CS-1,"MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN C. ORQUIDEAS, ENTRE C. ARBOLEDA Y PROL.VALLEJO, C. OLIVOS Y C. FICUS ENTRE LARCO Y CJ. PABLO II, CALLES UR.V ALEGRE ,C.BOLIVIA ENTRE C.V.LARCO Y C.R.PALMA ENTRE C.1 Y C.2 DE MAYO,C.BEGONIAS  ENTRE C.V.RAUL Y C.98,C. ARBOLEDA ENTRE C.CUCARDAS Y C. VIOL",PE-CONSUCODE-1200,MUNICIPALIDAD DISTRITAL DE VICTOR LARCO HERRERA,2026-01-28T19:56:00-05:00,,Licitación Pública Abreviada,works,works,1070546.08,PEN,Soles,1070546.08,2026-01-28T00:00:00-05:00,2026-01-28T00:00:00-05:00,18,False,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,1070546.08,PEN,Soles,2026-01-29T00:01:00-05:00,2026-02-02T23:59:00-05:00,4,"MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN C.ORQUIDEAS ENTRE C.ARBOLEDA Y PROL.VALLEJO,C.OLIVOS Y C.FICUS ENTRE C.LARCO Y C.J.PABLO II, CALLES UR.V. ALEGRE, C.BOLIVIA ENTRE C.V.LARCO Y C.R.PALMA,C.3 ENTRE C.1 Y C.2 MAYO,C.2 ENTRE C.1 Y C.5 , C.TILOS ENTRE C.CLAVELES Y C.LARCO,C.GIRASOLES ENTRE C.JJ GANOZA Y C.2 DE MAYO,C.BEGONIAS ENTRE C.V.RAUL Y C.98, C.ARBOLEDA ENTRE C.CUCARDAS Y C.VIOLETAS,   DISTRITO DE VICTOR LARCO HERRERA DE LA PROVINCIA DE TRUJILLO DEL DEPARTAMENTO DE LA LIBERTAD",2706553
ocds-dgv273-seacev3-2026-1952-48,ocds-dgv273-seacev3-2026-1952-48-2026-03-19T10:12:18.486522-05:00,compiled,2026-03-19T10:12:18.486509-05:00,ocds-dgv273-seacev3-2026-1952-48,2026-03-19T10:12:18.486527-05:00,tender,PE-CONSUCODE-1952,ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO,Fondos Públicos,1186051,CONV-PROC-1-2026-OECE CI BID-1,GESTOR DE PORTAFOLIO DE PROYECTOS VINCULADOS AL DESARROLLO DE LA NUEVA PLATAFORMA PARA LA CONTRATACIÓN PÚBLICA,PE-CONSUCODE-1952,ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO,2026-02-02T16:51:00-05:00,open,Convenio,services,services,26000.0,PEN,Soles,26000.0,2026-01-14T00:00:00-05:00,2026-01-14T00:00:00-05:00,1,False,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,26000.0,PEN,Soles,,,,MEJORAMIENTO DE LA CAPACIDAD PARA LA GENERACIÓN DEL CONOCIMIENTO Y MEJORA CONTINUA EN LA GESTIÓN DE LA CONTRATACIÓN PÚBLICA CENTRO POBLADO DE JESUS MARIA - DISTRITO DE JESUS MARIA - PROVINCIA DE LIMA - REGIÓN LIMA,2394412
ocds-dgv273-seacev3-1185252,ocds-dgv273-seacev3-1185252-2026-03-18T10:12:24.295020-05:00,compiled,2026-03-18T10:12:24.295008-05:00,ocds-dgv273-seacev3-1185252,2026-03-18T10:12:24.295026-05:00,tender,PE-CONSUCODE-1341,MUNICIPALIDAD DISTRITAL DE SAN MARTIN DE PORRES,Fondos Públicos,1185252,LP-ABR-1-2026-MDSMP-1,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE ESPACIOS PUBLICOS URBANOS EN EL PARQUE MARIANO MELGAR UBICADO EN LA URBANIZACION VIRGEN DEL ROSARIO DEL DISTRITO DE SAN MARTIN DE PORRES DE LA PROVINCIA DE LIMA DEL DEPARTAMENTO DE LIMA,PE-CONSUCODE-1341,MUNICIPALIDAD DISTRITAL DE SAN MARTIN DE PORRES,2026-01-26T18:16:00-05:00,,Licitación Pública Abreviada,works,works,612171.91,PEN,Soles,612171.91,2026-01-26T00:00:00-05:00,2026-01-26T00:00:00-05:00,18,False,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,,,,2026-01-27T00:01:00-05:00,2026-01-29T23:59:00-05:00,2,MEJORAMIENTO Y AMPLIACION DEL SERVICIOS DE ESPACIOS PÚBLICOS URBANOS EN EL PARQUE MARIANO MELGAR UBICADO EN LA URBANIZACIÓN VIRGEN DEL ROSARIO DEL   DISTRITO DE SAN MARTIN DE PORRES DE LA PROVINCIA DE LIMA DEL DEPARTAMENTO DE LIMA,2664290
ocds-dgv273-seacev3-2026-686-3,ocds-dgv273-seacev3-2026-686-3-2026-03-18T10:12:08.051436-05:00,compiled,2026-03-18T10:12:08.051423-05:00,ocds-dgv273-seacev3-2026-686-3,2026-03-18T10:12:08.051442-05:00,tender,PE-CONSUCODE-686,MUNICIPALIDAD DISTRITAL DE CHUGUR,Fondos Públicos,1185092,CP-ABR-1-2026-MDCH/CS-1,CONTRATACIÓN DE CONSULTORÍA DE OBRA PARA LA SUPERVISION DE LA OBRA: ¿MEJORAMIENTO DEL SERVICIO DE ATENCIÓN Y PROMOCIÓN DE LAS FAMILIAS EN COCINAS MEJORADAS DE CENTRO POBLADO COYUNDE PALMA DISTRITO DE CHUGUR DE LA PROVINCIA DE HUALGAYOC DEL DEPARTAMENTO DE CAJAMARCA¿,PE-CONSUCODE-686,MUNICIPALIDAD DISTRITAL DE CHUGUR,2026-01-22T21:30:00-05:00,,Concurso Público Abreviado,services,services,76313.85,PEN,Soles,76313.85,2026-01-22T00:00:00-05:00,2026-01-22T00:00:00-05:00,14,False,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,76313.85,PEN,Soles,2026-01-23T00:01:00-05:00,2026-01-27T23:59:00-05:00,4,MEJORAMIENTO DEL SERVICIO DE ATENCIÓN Y PROMOCIÓN DE LAS FAMILIAS EN COCINAS  MEJORADAS  DE CENTRO POBLADO COYUNDE PALMA DISTRITO DE CHUGUR DE LA PROVINCIA DE HUALGAYOC DEL DEPARTAMENTO DE CAJAMARCA,2588289
ocds-dgv273-seacev3-1185792,ocds-dgv273-seacev3-1185792-2026-03-18T10:11:47.190042-05:00,compiled,2026-03-18T10:11:47.190030-05:00,ocds-dgv273-seacev3-1185792,2026-03-18T10:11:47.190048-05:00,tender,PE-CONSUCODE-976,MUNICIPALIDAD DISTRITAL DE YANAS,Fondos Públicos,1185792,CP-ABR-1-2026-MDY/C-1,"CONTRATACIÓN DEL SERVICIO DE ALQUILER DE MAQUINARIA PESADA DESTINADO A LA EJECUCIÓN DE LA OBRA DENOMINADA ¿CREACIÓN DEL SERVICIO DE TRANSITABILIDAD VIAL INTERURBANA EN EL TRAMO GONTASH ¿ CRUCE SEGUNDA, DISTRITO DE YANAS, PROVINCIA DE DOS DE MAYO, DEPARTAMENTO DE HUÁNUCO¿, IDENTIFICADA CON CUI N.° 26",PE-CONSUCODE-976,MUNICIPALIDAD DISTRITAL DE YANAS,2026-01-29T17:52:00-05:00,,Concurso Público Abreviado,services,services,198951.0,PEN,Soles,198951.0,2026-01-29T00:00:00-05:00,2026-01-29T00:00:00-05:00,14,False,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,198951.0,PEN,Soles,2026-01-30T00:01:00-05:00,2026-02-03T23:59:00-05:00,4,CREACION DEL SERVICIO DE TRANSITABILIDAD VIAL INTERURBANA EN TRAMO GONTASH - CRUCE SEGUNDA   DISTRITO DE YANAS DE LA PROVINCIA DE DOS DE MAYO DEL DEPARTAMENTO DE HUANUCO,2685133
ocds-dgv273-seacev3-1184870,ocds-dgv273-seacev3-1184870-2026-03-18T10:11:47.054067-05:00,compiled,2026-03-18T10:11:47.054055-05:00,ocds-dgv273-seacev3-1184870,2026-03-18T10:11:47.054072-05:00,tender,PE-CONSUCODE-397,MUNICIPALIDAD PROVINCIAL DE AREQUIPA,Fondos Públicos,1184870,CP SER-SM-1-2026-MPA-1,"CONTRATACIÓN DEL SERVICIO DE ALQUILER DE MAQUINARIA (EXCAVADORA HIDRAULICA, TRACTOR SOBRE ORUGA, CAMIÓN VOLQUETE) PARA EL ÁREA DEGRADADA DE RESIDUOS SOLIDOS ¿ QUEBRADA HONDA EN LA PROVINCIA DE AREQUIPA",PE-CONSUCODE-397,MUNICIPALIDAD PROVINCIAL DE AREQUIPA,2026-01-21T06:00:00-05:00,,Concurso Público de Servicios,services,services,4433086.0,PEN,Soles,4433086.0,2026-01-21T00:00:00-05:00,2026-01-21T00:00:00-05:00,40,False,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,,,,2026-01-22T00:01:00-05:00,2026-02-04T23:59:00-05:00,13,,
ocds-dgv273-seacev3-2026-1926-16,ocds-dgv273-seacev3-2026-1926-16-2026-03-18T10:11:37.233937-05:00,compiled,2026-03-18T10:11:37.233925-05:00,ocds-dgv273-seacev3-2026-1926-16,2026-03-18T10:11:37.233942-05:00,tender,PE-CONSUCODE-1926,BANCO CENTRAL DE RESERVA DEL PERÚ,Fondos Públicos,1184445,LP-ABR-10-2025-BCRPLIM-2,Adquisición de un carro motorizado para racks acumulativos tipo Shuttle,PE-CONSUCODE-1926,BANCO CENTRAL DE RESERVA DEL PERÚ,2026-01-09T15:11:00-05:00,,Licitación Pública Abreviada,goods,goods,50740.0,USD,Dólar Norteamericano,170993.8,2026-01-09T00:00:00-05:00,2026-01-09T00:00:00-05:00,6,False,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,,,,2026-01-10T00:01:00-05:00,2026-01-14T23:59:00-05:00,4,,
ocds-dgv273-seacev3-2026-349-4,ocds-dgv273-seacev3-2026-349-4-2026-03-15T10:15:33.061356-05:00,compiled,2026-03-15T10:15:33.061343-05:00,ocds-dgv273-seacev3-2026-349-4,2026-03-15T10:15:33.061361-05:00,tender,PE-CONSUCODE-349,MUNICIPALIDAD DISTRITAL DE OROPESA - ANTABAMBA,Fondos Públicos,1184893,LP-ABR-1-2026-MDO-1-1,"ADQUISICION DE MALLA MEJORAMIENTO DE LOS SERVICIOS DE APOYO AL DESARROLLO PRODUCTIVO EN LOS 11 SECTORES EN TECNOLOGÍAS APROPIADAS PARA LA GENERACIÓN DE VALOR AGREGADO DE LA ALPACA DISTRITO DE OROPESA DE LA PROVINCIA DE ANTABAMBA DEL DEPARTAMENTO DE APURIMAC, con CUI N° 2691975",PE-CONSUCODE-349,MUNICIPALIDAD DISTRITAL DE OROPESA - ANTABAMBA,2026-01-20T20:19:00-05:00,,Licitación Pública Abreviada,goods,goods,753920.0,PEN,Soles,753920.0,2026-01-20T00:00:00-05:00,2026-01-20T00:00:00-05:00,27,False,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,,,,2026-01-21T00:01:00-05:00,2026-01-23T23:59:00-05:00,2,MEJORAMIENTO DE LOS SERVICIOS DE APOYO AL DESARROLLO PRODUCTIVO EN LOS 11 SECTORES EN TECNOLOGÍAS APROPIADAS PARA LA GENERACIÓN DE VALOR AGREGADO DE LA ALPACA   DISTRITO DE OROPESA DE LA PROVINCIA DE ANTABAMBA DEL DEPARTAMENTO DE APURIMAC,2691975
ocds-dgv273-seacev3-2026-1926-1,ocds-dgv273-seacev3-2026-1926-1-2026-03-15T10:15:32.977856-05:00,compiled,2026-03-15T10:15:32.977843-05:00,ocds-dgv273-seacev3-2026-1926-1,2026-03-15T10:15:32.977862-05:00,tender,PE-CONSUCODE-1926,BANCO CENTRAL DE RESERVA DEL PERÚ,Fondos Públicos,1185769,CP-ABR-1-2026-BCRPLIM-1,Contratación de servicio anual de soporte integral a códigos de procesamiento de datos públicos de páginas web,PE-CONSUCODE-1926,BANCO CENTRAL DE RESERVA DEL PERÚ,2026-01-29T19:42:00-05:00,,Concurso Público Abreviado,services,services,65750.0,PEN,Soles,65750.0,2026-01-29T00:00:00-05:00,2026-01-29T00:00:00-05:00,13,False,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,65750.0,PEN,Soles,2026-01-30T00:01:00-05:00,2026-02-03T23:59:00-05:00,4,,
ocds-dgv273-seacev3-1186912,ocds-dgv273-seacev3-1186912-2026-03-15T10:15:32.585402-05:00,compiled,2026-03-15T10:15:32.585389-05:00,ocds-dgv273-seacev3-1186912,2026-03-15T10:15:32.585408-05:00,tender,PE-CONSUCODE-1201,MUNICIPALIDAD DISTRITAL DE FLORENCIA DE MORA,Fondos Públicos,1186912,LP-SM-1-2026-MDFM/CS-1,"CONTRATACIÓN DE LA OBRA ""MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN LA AV. 26 DE MARZO DEL DISTRITO DE FLORENCIA DE MORA DE LA PROVINCIA DE TRUJILLO, DEL DEPARTAMENTO DE LA LIBERTAD"" CON CUI 2592846",PE-CONSUCODE-1201,MUNICIPALIDAD DISTRITAL DE FLORENCIA DE MORA,2026-01-22T17:06:00-05:00,open,Licitación Pública,works,works,7207360.18,PEN,Soles,7207360.18,2026-01-22T00:00:00-05:00,2026-01-22T00:00:00-05:00,20,False,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,7207360.18,PEN,Soles,2026-01-23T00:01:00-05:00,2026-02-02T23:59:00-05:00,10,MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN LA A.V. 26 DE MARZO DEL   DISTRITO DE FLORENCIA DE MORA DE LA PROVINCIA DE TRUJILLO DEL DEPARTAMENTO DE LA LIBERTAD,2592846
ocds-dgv273-seacev3-1185371,ocds-dgv273-seacev3-1185371-2026-03-15T10:15:32.498337-05:00,compiled,2026-03-15T10:15:32.498324-05:00,ocds-dgv273-seacev3-1185371,2026-03-15T10:15:32.498342-05:00,tender,PE-CONSUCODE-735,MUNICIPALIDAD PROVINCIAL DE SAN MARCOS - PEDRO GALVEZ,Fondos Públicos,1185371,LP-ABR-1-2026-MPSM/C-1,"ejecución de la obra ""CREACION DEL SERVICIO DE ATENCIÓN Y PROMOCIÓN DE LAS FAMILIAS EN CENTRO POBLADO SHITAMALCA DISTRITO DE PEDRO GALVEZ DE LA PROVINCIA DE SAN MARCOS DEL DEPARTAMENTO DE CAJAMARCA¿ - CUI N° 2662481",PE-CONSUCODE-735,MUNICIPALIDAD PROVINCIAL DE SAN MARCOS - PEDRO GALVEZ,2026-01-26T23:29:00-05:00,,Licitación Pública Abreviada,works,works,689822.0,PEN,Soles,689822.0,2026-01-26T00:00:00-05:00,2026-01-26T00:00:00-05:00,3,False,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,689822.0,PEN,Soles,2026-01-27T00:01:00-05:00,2026-01-29T23:59:00-05:00,2,CREACION DEL SERVICIO DE ATENCIÓN Y PROMOCIÓN DE LAS FAMILIAS EN CENTRO POBLADO SHITAMALCA   DISTRITO DE PEDRO GALVEZ DE LA PROVINCIA DE SAN MARCOS DEL DEPARTAMENTO DE CAJAMARCA,2662481
ocds-dgv273-seacev3-1185117,ocds-dgv273-seacev3-1185117-2026-03-15T10:15:31.221455-05:00,compiled,2026-03-15T10:15:31.221443-05:00,ocds-dgv273-seacev3-1185117,2026-03-15T10:15:31.221461-05:00,tender,PE-CONSUCODE-1201,MUNICIPALIDAD DISTRITAL DE FLORENCIA DE MORA,Fondos Públicos,1185117,CP-ABR-1-2026-MDFM/CS-1,"CONTRATACIÓN DE CONSULTORIA DE OBRA, PARA LA SUPERVISIÓN DE OBRA ""MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN LA AV. 26 DE MARZO DEL DISTRITO DE FLOENCIA DE MORA, DE LA PROVINCIA DE TRUJILLO, DEPARTAMENTO DE LA LIBERTAD"" CON CUI 2592846",PE-CONSUCODE-1201,MUNICIPALIDAD DISTRITAL DE FLORENCIA DE MORA,2026-01-22T18:09:00-05:00,,Concurso Público Abreviado,services,services,216220.81,PEN,Soles,216220.81,2026-01-22T00:00:00-05:00,2026-01-22T00:00:00-05:00,14,False,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,216220.81,PEN,Soles,2026-01-23T00:01:00-05:00,2026-01-27T23:59:00-05:00,4,MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN LA A.V. 26 DE MARZO DEL   DISTRITO DE FLORENCIA DE MORA DE LA PROVINCIA DE TRUJILLO DEL DEPARTAMENTO DE LA LIBERTAD,2592846
ocds-dgv273-seacev3-2026-1793-1,ocds-dgv273-seacev3-2026-1793-1-2026-03-15T10:15:31.137568-05:00,compiled,2026-03-15T10:15:31.137556-05:00,ocds-dgv273-seacev3-2026-1793-1,2026-03-15T10:15:31.137573-05:00,tender,PE-CONSUCODE-1793,MUNICIPALIDAD PROVINCIAL DE SAN MARTIN - TARAPOTO,Fondos Públicos,1185250,LP-ABR-1-2026-MPSM/OC-1,"ADQUISICION DE LECHE EVAPORADA ENTERA X 400 g  APROX. PARA EL PROGRAMA DEL VASO DE LECHE DE LA SUB GERENECIA DE PROGRAMAS SOCIALES Y NUTRICION INFATIL DE LA MUNICIPALIDAD PROVINCIAL DE SAN MARTIN, PERIODO - 2026",PE-CONSUCODE-1793,MUNICIPALIDAD PROVINCIAL DE SAN MARTIN - TARAPOTO,2026-01-23T18:03:00-05:00,,Licitación Pública Abreviada,goods,goods,499877.9,PEN,Soles,499877.9,2026-01-23T00:00:00-05:00,2026-01-23T00:00:00-05:00,13,False,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,999755.8,PEN,Soles,2026-01-24T00:01:00-05:00,2026-01-28T23:59:00-05:00,4,,
ocds-dgv273-seacev3-2026-1176-1,ocds-dgv273-seacev3-2026-1176-1-2026-03-15T10:15:31.043041-05:00,compiled,2026-03-15T10:15:31.043028-05:00,ocds-dgv273-seacev3-2026-1176-1,2026-03-15T10:15:31.043046-05:00,tender,PE-CONSUCODE-1176,MUNICIPALIDAD DISTRITAL DE MOROCOCHA,Fondos Públicos,1185763,LP-ABR-3-2026-MDM/CS-1,"EJECUCION DEL PROYECTO IOARR: CONSTRUCCION DE COBERTURA DE INSTALACIONES DEPORTIVAS Y LAVANDERIA, RENOVACION DE CAMPO MENOR (MULTIDEPORTIVO RECREATIVO), ADQUISICION DE MOBILIARIO DE AMBIENTES COMPLEMENTARIOS, ADEMAS DE OTROS ACTIVOS EN EL (LA) I.E. RICARDO PALMA DISTRITO DE MOROCOCHA, PROVINICA DE YAULI, DEPARTAMENTO DE JUNIN",PE-CONSUCODE-1176,MUNICIPALIDAD DISTRITAL DE MOROCOCHA,2026-01-30T18:10:00-05:00,,Licitación Pública Abreviada,works,works,1608577.58,PEN,Soles,1608577.58,2026-01-30T00:00:00-05:00,2026-01-30T00:00:00-05:00,14,False,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,1608577.58,PEN,Soles,2026-01-31T00:01:00-05:00,2026-02-04T23:59:00-05:00,4,"CONSTRUCCION DE COBERTURA DE INSTALACIONES DEPORTIVAS Y LAVANDERIA; RENOVACION DE CAMPO MENOR (MULTIDEPORTIVO RECREATIVO); ADQUISICION DE MOBILIARIO DE AMBIENTES COMPLEMENTARIOS; ADEMÁS DE OTROS ACTIVOS EN EL(LA) I.E. RICARDO PALMA  DISTRITO DE MOROCOCHA, PROVINCIA YAULI, DEPARTAMENTO JUNIN",2686566
